Country,Continent,Year,PM2.5,LifeExpectancy,GDP_per_capita,Population,CO2_Emissions,Urban_Population_%,Health_Expenditure_%GDP,Income_Group
Ukraine,Asia,2014,77.66043546073998,47.2426100694127,2013.271087651451,107589099,18.162126247134115,25.601278883037555,6.673040084101267,High income
Ukraine,Asia,2015,78.53182413372707,46.80578860314633,1654.8051654545595,947773529,5.407155142338184,37.525111069959884,10.701100412725522,High income
Ukraine,Asia,2016,80.02027354595445,46.96976130695986,1512.2216173501047,1310822576,15.182911473756015,43.54756063820366,8.747282016521226,High income
Ukraine,Asia,2017,74.7914842778566,49.12678644340118,1833.7252958247936,1363745792,13.496700640414884,60.995803480015944,2.1104425218937237,High income
Ukraine,Asia,2018,84.50394075188402,45.0,1424.7405202315354,1095926940,10.208479207107954,81.69872326262751,9.717431606395692,High income
Ukraine,Asia,2019,73.10305848664058,51.76481117006803,1592.354184965259,1370007109,16.39359870522854,59.20811881065439,7.024013336263158,High income
Ukraine,Asia,2020,88.29994134259637,45.0,1430.4740931811402,588643728,6.134174609275238,69.47625173473537,13.960496133417683,High income
Ukraine,Asia,2021,76.59356231271919,45.0,1893.5798160280458,1029916302,20.0,55.12742628783577,7.689401934548827,High income
Ukraine,Asia,2022,86.83825876148887,45.0,1495.292741280408,762132877,10.890868887408567,46.88133517754707,13.107193673233843,High income
Ukraine,Asia,2023,76.29876732986307,48.70196075407391,1649.619716399276,351421392,12.329014417128853,58.54833440294527,14.278027942466494,High income
Philippines,Africa,2000,53.10110374684963,58.57176104644661,2518.0936798259945,1135281913,10.692497794131723,23.996633235691874,10.746736551255095,Low income
Philippines,Africa,2001,59.81233808059138,55.86631555763022,1965.553897399761,863760903,13.838603743541709,27.926185628138775,7.282763268606999,Low income
Philippines,Africa,2002,64.15762070216013,50.77453358447414,1697.7894976339953,1323126027,4.348454496462922,44.195985487930145,11.662828177912996,Low income
Philippines,Africa,2003,55.95025793883267,56.52079355741109,2393.419382516263,599610233,3.7669141439597267,51.9489407798697,9.925957796244385,Low income
Philippines,Africa,2004,46.612918077636564,58.68129000580406,2158.27530034915,439006570,8.094298879361222,82.63232995819108,5.479689683525868,Low income
Philippines,Africa,2005,53.86608372421972,57.67339624013617,2207.046302077485,382278278,5.359716138259959,50.661525744523054,7.313668916510863,Low income
Philippines,Africa,2006,58.90928286993534,52.41174171611553,1831.134516056894,282659997,4.933335597834265,40.73237358912989,9.439689589046015,Low income
Philippines,Africa,2007,39.6059767175857,63.69885320790459,2945.6995742887393,1103901335,2.701576125519481,85.28477856599504,7.129164680657851,Low income
Philippines,Africa,2008,46.12489751106721,63.715756801632345,2670.904698075024,179859722,3.0356341262226665,29.219667464444857,13.163684590884541,Low income
Philippines,Africa,2009,42.800019169678166,65.0482635337899,2571.8850073795447,668592429,11.510664321298377,72.66419917723692,2.229387082321876,Low income
Philippines,Africa,2010,63.68376315552872,56.42552045693074,1845.6354153002942,781502300,11.836971564926076,25.091538324403757,12.271707858439408,Low income
Philippines,Africa,2011,52.865373797272156,56.40821227808506,2177.3268033367804,1035585503,12.15347486314515,45.12080836957011,9.930563490950771,Low income
Philippines,Africa,2012,41.88631484256697,62.23095354755967,2359.347491504363,976849562,5.264770576326908,52.15422071209759,12.633525426538997,Low income
Philippines,Africa,2013,49.87719886523207,61.57904939971119,2543.4653933996933,424255491,8.706049095757145,50.70674404221028,4.837551584159419,Low income
Philippines,Africa,2014,51.85781135158423,57.467946448050526,2293.6979231274677,393135439,12.60491688643627,25.28689602181208,12.758555827249127,Low income
Philippines,Africa,2015,59.015820372654005,52.61990678860288,2037.162569376084,386262524,11.060813123924785,80.04349020502207,8.163326985949471,Low income
Philippines,Africa,2016,43.78892638573868,62.55552334482776,2634.2159265057153,764987916,2.231377396475589,36.66873902777991,14.1998193253353,Low income
Philippines,Africa,2017,54.90032241073895,57.97044487507451,2489.9317516084957,770536596,8.700164558541736,72.33179896696097,14.996770324577577,Low income
Philippines,Africa,2018,46.575879115873015,62.38914649354452,2481.095531155551,749229175,2.345425539441583,51.470834704418365,12.879224488945699,Low income
Philippines,Africa,2019,44.45173111794475,60.821641538118556,2346.097470795692,1225867102,13.030163676412274,58.08209757062029,9.277344388336935,Low income
Philippines,Africa,2020,61.49442214944869,55.125848260900774,1910.2860171607847,49701012,16.450141120092365,64.5273944250533,4.141501649053803,Low income
Philippines,Africa,2021,40.96982004042956,63.392413986900806,2519.2322681016713,379574345,2.6092140198445084,44.85106862953727,8.264702172429706,Low income
Philippines,Africa,2022,39.48488665621499,65.32561584458587,2944.09461460621,1311366075,10.482056129167107,59.49984512134023,7.333806438271305,Low income
Philippines,Africa,2023,45.42400543094861,61.56550459867047,2769.471765613285,1116808526,5.51424278129544,87.31280095781128,6.066980164073686,Low income
Malaysia,Africa,2000,48.82825489221906,57.590979216678974,2584.363627444213,1029535790,14.134706493955532,77.69875901460122,9.342938677326545,Low income
Malaysia,Africa,2001,50.56272689730384,58.88048073946079,2205.701418330039,235995584,5.505850349167669,85.27527671681678,13.173538683123674,Low income
Malaysia,Africa,2002,48.99427566132199,64.20968376513866,2676.58927091888,1064865621,5.086451525711327,76.77731964137226,4.564154660171218,Low income
Malaysia,Africa,2003,53.07795796393913,56.3146639990795,2531.4578520371088,383293900,7.797478788767904,42.62359749001642,14.157061440896076,Low income
Malaysia,Africa,2004,43.370202097071825,60.121082287223004,2856.7082262719528,1241555818,12.66433941387112,84.03245301093622,4.170352327448099,Low income
Malaysia,Africa,2005,43.12593345763051,59.08109780679537,2173.5537040686077,974920857,6.813019131209657,47.0269432186239,10.967708007669287,Low income
Malaysia,Africa,2006,45.360906934801065,62.780539775022895,2648.2353628779592,555681418,9.456495568023186,25.033470212151194,13.81707265486414,Low income
Malaysia,Africa,2007,40.31564822633488,65.46515760442814,2443.895567656855,336317135,3.550702418587048,38.47828637968809,7.557598248704444,Low income
Malaysia,Africa,2008,45.46238259019606,64.72508390347505,2349.390124425765,829239809,4.326162797419243,53.99415138224879,11.154282230530969,Low income
Malaysia,Africa,2009,50.11326974105709,58.352470657737484,1863.7889255645073,889507941,3.837154416555934,78.93884696407585,8.277111944778309,Low income
Malaysia,Africa,2010,50.49400605247601,64.01653713788632,2532.6434941953503,1100023629,8.73215497038204,82.73653744022931,12.4872015006858,Low income
Malaysia,Africa,2011,42.49605190766473,62.90878592105243,2299.6782371219424,616768286,10.22930860932552,73.568936688187,6.6313988343084675,Low income
Malaysia,Africa,2012,54.04053914717522,56.70115879178427,2487.390187116268,300319243,15.91296215833199,34.039526171164894,4.79967067710991,Low income
Malaysia,Africa,2013,45.5263928495254,61.1547898436715,2831.4332432241604,496415207,3.4016563025776714,76.8525711104926,13.258301478848121,Low income
Malaysia,Africa,2014,51.257746118518725,58.81807397995041,2195.1446862808325,671783868,7.727601888107664,65.44077753816109,11.074917103244221,Low income
Malaysia,Africa,2015,42.72732309516399,65.80798109087549,2678.2963201214566,553996114,2.7074030761875947,51.19842531727225,2.6415443280664768,Low income
Malaysia,Africa,2016,39.96390806709396,67.33936574405496,2430.2767408897053,400357640,10.661892614052602,67.11057164020738,2.6105374912996746,Low income
Malaysia,Africa,2017,57.35668315604638,57.085126759901826,1996.1234450497484,87422127,14.203917316091717,37.00617531809308,13.80874838537006,Low income
Malaysia,Africa,2018,49.42776686592578,58.48938359118198,2308.601618876879,762500660,6.089659871403333,46.2569583722845,8.61624315312072,Low income
Malaysia,Africa,2019,58.48078128284973,54.33738772946902,2186.4888654781253,483694414,5.832431299852261,62.118062603432556,2.7888798963588703,Low income
Malaysia,Africa,2020,55.81942931358707,52.59894446666147,2310.0084740107472,1165980149,4.639556819440468,67.05978567592065,8.612995229481887,Low income
Malaysia,Africa,2021,45.3710117362258,64.96147111126976,2506.051860651948,174006908,7.60765185180696,31.016010834493727,2.403885693177932,Low income
Malaysia,Africa,2022,48.643929075380505,60.394520354254674,2279.11374309271,718417832,7.973051483335265,69.40313357258894,12.670923077163062,Low income
Malaysia,Africa,2023,53.39929171224071,55.93433169576608,2135.639142707588,817154706,7.350982427583387,46.37674394419487,8.936207636196533,Low income
Singapore,South America,2000,22.165088913074317,72.35491054407404,3497.7720531353752,823577793,5.037721258144836,21.474044848942402,2.473530762922362,Upper-middle income
Singapore,South America,2001,24.32480748015008,73.52259319374579,3388.523473827501,1257975752,5.475847811502988,48.12694210211866,2.9919319042630343,Upper-middle income
Singapore,South America,2002,29.131134263138385,73.32145866747803,3165.248160993615,1327255720,3.5269667929263506,61.004478965173334,9.627982801979686,Upper-middle income
Singapore,South America,2003,31.625512328962394,68.79200289992687,3297.6206714102827,162886436,8.404195639263476,38.62149637101612,9.6806063736416,Upper-middle income
Singapore,South America,2004,23.59363877256739,73.21234089240727,3020.056379232214,809394082,5.482698165368819,21.423875731752435,4.667432857762491,Upper-middle income
Singapore,South America,2005,30.779657634615653,69.5381291111833,3708.6233248245044,1172640840,5.312946702915541,28.38227519503723,12.434531173978858,Upper-middle income
Singapore,South America,2006,27.496873320333837,70.74725640814593,3708.466502372654,87889305,3.3253722516657374,50.560720521927706,10.239360687905476,Upper-middle income
Singapore,South America,2007,15.571162004590704,75.99058036885378,4970.270478015872,786647970,2.8095951736265548,20.93866177104862,2.252801359454106,Upper-middle income
Singapore,South America,2008,24.63242386267768,72.73436946733051,3944.133520509577,1279520513,5.2227027693833294,21.285086879945677,10.501924878463228,Upper-middle income
Singapore,South America,2009,17.90443815875911,77.94394969549262,4750.606020981073,1100529855,3.9805116531878197,28.897182963951828,6.637401201015782,Upper-middle income
Singapore,South America,2010,31.307509468067238,69.98582525507845,3235.9043635878943,40365735,4.082043963947373,89.87638180801042,14.950128011213422,Upper-middle income
Singapore,South America,2011,22.54803252487164,71.77506368221215,4316.430935921922,121462857,6.096344358819555,49.113955800825664,11.364333799157908,Upper-middle income
Singapore,South America,2012,24.66083607245816,74.20687813970731,4176.995652529133,1336892299,6.19217819560526,24.608089035420765,11.003446401008564,Upper-middle income
Singapore,South America,2013,29.790749787813688,70.40706179408343,3678.1639295215728,361461746,4.543266498859471,53.739644241300695,2.915988809670458,Upper-middle income
Singapore,South America,2014,20.82353830498732,72.220545565403,3510.4773214245697,233470087,4.535910259848919,31.35283606855142,8.323751032844369,Upper-middle income
Singapore,South America,2015,28.566968637766937,71.51270523982309,3532.730858028604,543383372,6.957850495418378,65.93420862615247,8.131621376207084,Upper-middle income
Singapore,South America,2016,22.62455754883765,73.8697104778803,4092.4497351668892,941851973,3.991290717095788,25.40010618602427,5.980546966267056,Upper-middle income
Singapore,South America,2017,19.44182319764017,76.72685113213848,5412.302664174677,363150478,4.971080954652522,56.28267461278764,8.003484260306243,Upper-middle income
Singapore,South America,2018,29.30829916115308,66.85995535845012,3115.0860558347767,555992219,5.12577579793292,50.695561168927895,9.943304350045018,Upper-middle income
Singapore,South America,2019,20.74298797325911,75.27150181847985,3688.7927433071404,1366158186,5.6360333880408255,46.484330717785284,11.746434708186063,Upper-middle income
Singapore,South America,2020,25.231876761538242,70.53923564954297,3652.0706580478377,905212971,3.7707358842907177,42.72937339807848,14.75881874057868,Upper-middle income
Singapore,South America,2021,23.485271818879447,71.6633854270665,3935.1356294857574,398577326,2.2063462649780625,30.14527689766504,5.311978622272061,Upper-middle income
Singapore,South America,2022,29.48834336719657,71.84809564624925,3556.5378253825797,1130731779,2.44074916097806,73.63099711079445,14.12177171890556,Upper-middle income
Singapore,South America,2023,24.761032088733764,73.6367995641928,4233.633485685166,484652941,6.902653549722874,40.53440386690627,8.379026497050791,Upper-middle income
South Korea,Africa,2000,42.69299860631371,64.64201154260437,2389.015127034017,435495248,12.143005389697006,83.85781927708089,14.298983034894807,Upper-middle income
South Korea,Africa,2001,38.010965765438904,65.24138387429853,3274.96684315695,200245545,2.9460182461146114,86.31995986418552,7.503654355560218,Upper-middle income
South Korea,Africa,2002,40.60086065878062,64.26525205633598,2921.848069587119,614424888,8.253854127095417,80.81607670724742,10.604720494135071,Upper-middle income
South Korea,Africa,2003,47.129407665293925,60.90665318987268,2006.5908072015102,138151089,10.550043634996625,77.78208280573996,2.728030016207002,Upper-middle income
South Korea,Africa,2004,54.540957505654546,54.622296388021915,2127.9876642090394,1140390769,15.399742516899972,63.989598024237104,7.1342874182790075,Upper-middle income
South Korea,Africa,2005,37.42844937675939,68.45010086664112,2604.6015983414923,1314792567,8.84121130930219,25.575774933429603,2.631315402843602,Upper-middle income
South Korea,Africa,2006,30.788452967668594,65.79913256210506,2634.1963302871727,530500447,6.477734108626943,21.640306875717176,7.592286809776072,Upper-middle income
South Korea,Africa,2007,38.83282255996288,67.01568021809955,3212.020765442465,456325934,8.339685335992954,23.53188994340866,3.3593172418064396,Upper-middle income
South Korea,Africa,2008,41.10179563467292,66.5191010669173,2807.19297154122,1218654087,11.815011254669734,58.837805755231436,6.433262239328441,Upper-middle income
South Korea,Africa,2009,41.00626600277407,65.57999720495808,2982.3811819490147,377603113,12.079066754842875,31.09641638191866,8.337081861031661,Upper-middle income
South Korea,Africa,2010,47.68319309171362,58.44646276442326,2450.3178206270095,1180849123,6.837058173758299,66.89789468676597,2.9357506400231825,Upper-middle income
South Korea,Africa,2011,45.077689389812775,60.48213965538264,2406.7426724211336,651505508,13.149900708949637,56.86164598128526,5.942653338850788,Upper-middle income
South Korea,Africa,2012,37.795686336243435,65.7303859597325,2210.104091560497,666321053,3.0229165580294333,42.45131646412712,13.279340991362904,Upper-middle income
South Korea,Africa,2013,43.50017325574434,60.4966831839787,2335.120852429187,1347072370,4.282473845561193,35.01953740649949,11.595959812941967,Upper-middle income
South Korea,Africa,2014,42.268380812793325,61.260120066553846,3032.0991382981224,242577698,7.592383669043848,44.66162189464248,5.042751075227489,Upper-middle income
South Korea,Africa,2015,43.014952707140445,67.68896659552327,2325.341332343862,833636725,5.912441323135691,49.73799732238304,3.6664064338882723,Upper-middle income
South Korea,Africa,2016,42.191255708864766,62.05894277275229,2754.7379702254057,244447578,5.583182342601824,22.95403280069089,8.451836631508316,Upper-middle income
South Korea,Africa,2017,34.44509504856138,68.11447928038618,3323.3437458645844,931799257,3.419588812909601,81.27542679305324,11.158417273351901,Upper-middle income
South Korea,Africa,2018,50.29196555323923,55.506479414552395,2183.205735407424,663058580,8.716194759783082,60.53908628245344,4.4580094991185355,Upper-middle income
South Korea,Africa,2019,42.189317776123325,65.25038050862038,2217.774940150442,448423657,5.256132356012312,38.411808501994884,4.1269094709682586,Upper-middle income
South Korea,Africa,2020,34.14816000207233,66.47536678274393,3099.454870153074,8903797,3.1995691780032858,89.09700601468816,9.294952761657267,Upper-middle income
South Korea,Africa,2021,35.15422036494455,69.81671171505043,3716.5604004870274,1230473184,4.82142302588664,70.52602950848993,3.0411636257250962,Upper-middle income
South Korea,Africa,2022,42.4820697869449,61.269708172211104,2757.885142333536,1343661071,3.849920745960542,82.65237011974058,10.918314911166583,Upper-middle income
South Korea,Africa,2023,44.09146010606638,66.49568124843441,2440.0844302168016,932210211,7.861176830970446,54.69835391600997,6.325544001790122,Upper-middle income
Iran,Asia,2000,2.8736398440585003,81.7748972003604,11322.293310864452,808067699,0.534070169295799,41.333263895812806,4.363510053670346,Low income
Iran,Asia,2001,13.824890003424041,77.14714832071736,6985.626161506261,658717275,2.1282547226405657,52.842424726494016,6.780210605658062,Low income
Iran,Asia,2002,11.104315165765486,78.1849683621509,6398.430241687988,1230324049,1.1551985585833662,32.83837440268178,7.611582783869184,Low income
Iran,Asia,2003,14.514448397232645,78.44845946965945,6165.377773563015,24380568,1.7402875613416535,28.91856501868003,10.310417481357717,Low income
Iran,Asia,2004,5.809370777135722,84.55091458713551,8261.001171255572,1100602582,0.5347686900501593,78.35018767520157,4.536414660314731,Low income
Iran,Asia,2005,12.100091398929452,80.8835734425035,5704.514519073801,404687964,3.6267141114348256,62.54339381203972,7.261176366279212,Low income
Iran,Asia,2006,8.922317210241804,78.87047169741385,7150.865196627388,173333946,1.2676281078917377,46.14112138018048,6.9859486616417,Low income
Iran,Asia,2007,14.86402990161398,79.58144519164715,4864.607653015184,1366388060,1.9923755257929008,41.59284488078804,2.260597993923341,Low income
Iran,Asia,2008,21.08661487465065,75.864843438531,3375.4641025995506,190765160,5.648850328838002,51.2717667717975,6.458564756101016,Low income
Iran,Asia,2009,11.69055035389757,76.95874768821162,6103.737041657745,768339232,3.1497644085189016,76.92049918546698,14.451792827178595,Low income
Iran,Asia,2010,14.754784053377158,79.21470312148293,5756.417469131078,914655391,1.0267050742200687,25.080235863129754,13.054130206048786,Low income
Iran,Asia,2011,15.838668829111057,74.88257608233474,5716.017313910714,538252768,1.885747719973831,75.46735427511695,4.928118730358202,Low income
Iran,Asia,2012,6.966912002810977,83.17874888088583,6935.667051215038,799578887,1.8060462411734957,89.68385275132539,2.2933915816309023,Low income
Iran,Asia,2013,13.877750325190663,76.26661498240843,4605.916862631426,1028403787,3.290278716128029,74.875001191696,6.219914375260281,Low income
Iran,Asia,2014,17.14533481710439,78.97049074742658,4878.462826377807,1243874748,3.4834362975163025,60.97627959536695,9.119009308498711,Low income
Iran,Asia,2015,6.004824950845008,83.54039111438503,11414.708012945135,965573998,0.5233703578988527,51.93111187838757,8.400648728883365,Low income
Iran,Asia,2016,14.527462452325446,78.49423015488134,6832.652360047045,1168298834,2.872500960371871,89.24516783944102,4.168786164353417,Low income
Iran,Asia,2017,16.124542461437102,75.88235838044753,5522.467168667205,3494903,3.474717319174968,52.539834656928946,10.197653065011066,Low income
Iran,Asia,2018,5.908932275927548,81.61170388118315,9310.390991998362,1335033369,1.5090461368001666,21.99996424068073,10.201063502386452,Low income
Iran,Asia,2019,5.989410494749575,80.08425331744719,9402.74400696043,237895775,0.7109397476743466,71.32071161746097,3.2227776629716534,Low income
Iran,Asia,2020,13.285362783615005,79.35541627915845,4952.306997883334,725127421,1.407512400366213,85.27752600615567,8.34535781231791,Low income
Iran,Asia,2021,19.505763405485364,76.7831813375141,5062.834516167157,756881992,1.5612376882431538,57.41881813292274,10.776688515977456,Low income
Iran,Asia,2022,20.561234570599787,73.58108631735503,3659.6870629879218,825703493,5.880492046420717,23.348716875492716,13.052235287665619,Low income
Iran,Asia,2023,10.2334773915342,82.23028302095162,8715.66014131459,1309141238,2.220714360674794,32.367761992341364,9.542970918588843,Low income
Iraq,Asia,2000,27.088729778755017,72.57430975967785,3272.2568683979493,908132550,5.434753368064012,40.707590300730416,13.546719511783937,Upper-middle income
Iraq,Asia,2001,31.725635501491407,71.59752342524843,3690.7564927658127,218311819,7.49057525176802,87.98539383198461,7.694437537069408,Upper-middle income
Iraq,Asia,2002,33.213451323431194,70.58163343332735,3520.74718989577,58700728,7.31567874986569,46.10135564415245,3.8923776278320648,Upper-middle income
Iraq,Asia,2003,27.587180656348085,70.75764764585213,2916.819526406868,118337143,3.6248254130924975,88.8518109817142,10.675565119655149,Upper-middle income
Iraq,Asia,2004,31.6614418529784,68.5863002310041,2649.2186524304248,103581813,8.659188007516923,88.20446195668215,2.6014049254199993,Upper-middle income
Iraq,Asia,2005,26.272895071044605,70.66947938362568,3599.1293974563987,515915189,2.628302401097808,42.37125983819988,9.693502799623236,Upper-middle income
Iraq,Asia,2006,36.3165612229472,68.47633179600305,2939.8286932772626,672848488,7.647161622939419,22.685308835158224,10.0790374945382,Upper-middle income
Iraq,Asia,2007,32.22528345519633,71.95310498367445,2999.720408238346,614330127,7.464155067760146,78.50481495982208,7.397126625853352,Upper-middle income
Iraq,Asia,2008,28.967620732152852,71.57371468829025,4119.700858972272,76719543,5.160618226936259,85.39888540247138,8.795498814739108,Upper-middle income
Iraq,Asia,2009,27.107813552097888,69.61944673570648,2882.50174603371,343018787,5.522559745480753,53.76965211163102,3.2175468838971684,Upper-middle income
Iraq,Asia,2010,36.02376016289229,68.64002822979398,2816.1355099670536,299591644,2.4528331328741473,81.6773603849596,5.336601968646887,Upper-middle income
Iraq,Asia,2011,35.52821198081688,67.51850425780118,2765.4049879416425,815043225,9.748605567783553,38.525465349913304,11.24645572123589,Upper-middle income
Iraq,Asia,2012,41.259706120882,65.49168563758933,2394.0765962924625,29026421,9.923296837185926,57.616543331069856,12.93020593520849,Upper-middle income
Iraq,Asia,2013,31.73984099291345,68.46400426543575,3307.0308477133003,311854255,2.0261904268390767,30.12057971677093,11.038359209820635,Upper-middle income
Iraq,Asia,2014,34.08288604005231,66.0460654142405,3206.8211453955882,762967872,1.7497215450262968,72.37671643266302,13.739658490332701,Upper-middle income
Iraq,Asia,2015,35.73196453870524,66.88937096638188,2929.4614876919277,607132035,10.358644753334831,46.96138394407784,6.440405228275576,Upper-middle income
Iraq,Asia,2016,33.09579567607418,70.51765366707976,3315.395793725889,343885447,2.3059377874811053,62.26286006863291,4.131112372391636,Upper-middle income
Iraq,Asia,2017,27.73862736312128,73.2563937045058,3659.5235039963745,736613720,1.7089328347923851,20.96132316578048,13.97845135339226,Upper-middle income
Iraq,Asia,2018,31.44164883777352,67.15932576952751,3405.3095508317024,84312421,3.515224082154304,72.38626745997277,5.406455058589369,Upper-middle income
Iraq,Asia,2019,34.5267115536883,65.27149211392488,3134.129180389732,917209851,9.207336125750185,88.78052460945432,8.861842488296562,Upper-middle income
Iraq,Asia,2020,34.80048371929503,68.47440570521113,2747.0279838492743,897641564,9.204006462244136,40.89835481875148,14.008660706466431,Upper-middle income
Iraq,Asia,2021,35.97518754547461,65.38386253499594,3078.7434615066572,79247052,10.18674366177131,64.27305416880341,5.747845459205331,Upper-middle income
Iraq,Asia,2022,25.31759255690453,74.13314904199683,3814.3300732339435,2279372,1.4202599342501503,60.6997426408361,9.136122818491389,Upper-middle income
Iraq,Asia,2023,30.40014991297438,66.93402687627864,3426.8502401447013,4078882,2.636408646722266,79.90760349867325,10.851923764024269,Upper-middle income
Afghanistan,Oceania,2000,4.627750788625844,81.99695153421781,17004.902141899718,28729937,0.5286653411036787,21.46366586346645,4.900170239789626,Low income
Afghanistan,Oceania,2001,0.8026409016286387,83.84680810935852,14483.493538956716,659373542,0.22191896589177282,59.676427350732624,6.60751189583602,Low income
Afghanistan,Oceania,2002,1.6415246279629745,80.6340805552956,11171.202399365033,792218442,0.2199422025083854,59.24861369629761,3.235734978823338,Low income
Afghanistan,Oceania,2003,6.307264532802538,79.20538084678866,13057.164940113915,680834302,1.359023747125826,34.5228606641214,13.776052497284343,Low income
Afghanistan,Oceania,2004,7.685771096599176,83.6342304440117,7722.825105164813,988813388,0.5134875852584951,52.52826279116155,12.669565930604493,Low income
Afghanistan,Oceania,2005,13.829977594555317,78.8595458035914,4896.041967164114,59582691,1.1007356195340416,65.20314245566229,5.251072095881243,Low income
Afghanistan,Oceania,2006,8.444314069161834,83.29072070017715,10145.90438152005,994635148,1.8185839794186884,81.73322993344216,7.32205870538444,Low income
Afghanistan,Oceania,2007,1.1849272664951886,85.0,16213.698626602063,1279844360,0.1,78.74455671276212,2.415927981876221,Low income
Afghanistan,Oceania,2008,19.67426794101643,78.89779003781449,4095.1891136861423,633314883,2.8952273500102383,49.119272558266914,11.70672254222628,Low income
Afghanistan,Oceania,2009,8.355714655484666,79.00164695965643,7412.150680015274,996888034,0.8565596364134526,47.585855395702225,6.115831652756368,Low income
Afghanistan,Oceania,2010,2.785098960474831,82.9870085052631,13973.922036202735,893425388,0.48085678808097,79.413730969692,11.178755490294401,Low income
Afghanistan,Oceania,2011,0.2853872321280555,84.72336166449094,11644.199762764241,950821746,0.1,73.12970337435092,8.222383317156822,Low income
Afghanistan,Oceania,2012,7.775374327275078,80.69213520814814,10358.187516589094,377134235,1.3455599851144275,81.64554042252044,7.367845464659772,Low income
Afghanistan,Oceania,2013,5.057698829090211,82.57620332188553,15271.272205041996,776598492,0.8177917586202372,53.09779374274117,10.366490895617662,Low income
Afghanistan,Oceania,2014,7.443866415082572,79.38262978764593,5240.857575039036,1358229942,2.122240795211754,38.24664677934712,13.09350446891341,Low income
Afghanistan,Oceania,2015,10.071731779038155,80.9548937411379,9464.336317511603,1157422340,1.3197372217008658,88.41960633996234,2.4855881736622143,Low income
Afghanistan,Oceania,2016,3.298396222323289,83.07176542103863,16574.521061830033,208551767,0.46467348935283687,64.87042401244909,13.716369701355323,Low income
Afghanistan,Oceania,2017,6.2784647770282405,79.66588845841596,12785.78090502143,983991341,1.5535461085104745,66.445144858368,6.494493278508973,Low income
Afghanistan,Oceania,2018,13.271470646528341,79.73746922447539,5868.631834467304,646579229,1.4733456216828786,73.43153306485473,9.62397366087237,Low income
Afghanistan,Oceania,2019,11.435096979215249,79.59023373335523,6233.765836024539,1114321396,1.0338405249416387,83.40945729995141,8.711221701600786,Low income
Afghanistan,Oceania,2020,12.267601208573026,80.66761483379749,4979.011383074439,907266844,2.9251500136503044,51.304961855564954,6.02647988276729,Low income
Afghanistan,Oceania,2021,1.9070058841075426,83.65313826137262,9288.409164281858,687179591,0.4951644691780098,65.83430258989821,4.969536080009462,Low income
Afghanistan,Oceania,2022,3.5690299043742106,80.94744467594298,16678.303780512782,900878223,0.41003730972993924,40.46737166934183,11.168986352967053,Low income
Afghanistan,Oceania,2023,3.7345655353930027,85.0,15755.313880408963,438882871,0.7174774502706056,45.4607864794979,11.835001585438986,Low income
Ethiopia,South America,2000,74.31722956295366,46.26877711224651,1885.14042642168,1170263094,9.298734492244883,76.22843804389898,5.536033458502866,Lower-middle income
Ethiopia,South America,2001,59.55382899159658,56.556940826916446,1988.1322706066094,383923721,9.089474932281313,36.10591443002325,7.279067723277023,Lower-middle income
Ethiopia,South America,2002,61.3641017330681,55.55601502664302,2173.183197992701,477344171,12.92035946140097,37.19421018341701,3.420632789786079,Lower-middle income
Ethiopia,South America,2003,63.37553901157464,53.48041927071308,2209.1865287302967,144788954,18.58559532762023,88.58140343417018,5.487588265896237,Lower-middle income
Ethiopia,South America,2004,59.31888662948149,55.11322330709639,1718.3408077613412,907186315,5.022122745314811,28.91183151227075,4.283739873591599,Lower-middle income
Ethiopia,South America,2005,64.10713343184449,53.09778036530453,1826.1351308780534,787830471,6.963381049212775,53.645361981868625,9.173773535944191,Lower-middle income
Ethiopia,South America,2006,57.17956277538845,57.87917210230821,1800.8641753266127,658708983,3.071344786148591,53.678798427179196,6.333781895515316,Lower-middle income
Ethiopia,South America,2007,74.67746077431968,45.0,1713.5249802646608,1000539481,5.025311263231886,43.18458116299651,5.672483446072539,Lower-middle income
Ethiopia,South America,2008,72.35295464291669,49.62832087293568,2000.2274619257353,1348684054,10.15591886160585,74.43762633924248,11.604417982486465,Lower-middle income
Ethiopia,South America,2009,63.31553834984054,55.25298393763637,1898.6286932474486,224535177,6.801708356831623,36.77963547697113,6.843866346502037,Lower-middle income
Ethiopia,South America,2010,65.64685630552057,49.17351080059731,1867.6862113400512,357648755,9.99843438895315,72.37636015454564,3.475008492185462,Lower-middle income
Ethiopia,South America,2011,67.64506634007267,49.96295672837609,1763.9876211291407,1294521731,18.782380121566554,87.36105243785678,7.56289097244121,Lower-middle income
Ethiopia,South America,2012,66.45614161073335,49.37595398247737,1654.831712657686,1231435253,19.500600811624484,66.43538276695449,7.307087751501883,Lower-middle income
Ethiopia,South America,2013,68.81289150077842,48.74511632165076,1706.6305276762102,129135576,17.098169016569344,89.25384464877366,10.829058494666238,Lower-middle income
Ethiopia,South America,2014,60.20139914921289,54.28067559838954,2286.5274777658587,139827363,6.525967603079334,74.48603331818438,9.911430711261666,Lower-middle income
Ethiopia,South America,2015,63.53706765057997,53.8443679006367,1667.9804715786272,498039612,18.486390367963295,57.72866121150844,5.74243354335298,Lower-middle income
Ethiopia,South America,2016,65.77114353571453,50.75408127944684,1808.4085086917664,897277380,3.6536332767658593,41.26066961422781,13.973903321894559,Lower-middle income
